 ,Numero Gaceta,Fecha Gaceta,Fecha Medida,Tipo de Registro,Funcionario,Cargo,Contenido,Poder,Ente,Organo,Niv.1,Niv.2,Niv.3
,40944,14/07/2016,22/06/2016,Delegación de Firmas/Atribuciones,DANI RONALD LICCIEN ESTANGA,,"Se le delega las atribuciones competentes otorgadas en el artículo 18, numerales 06, 09, 14, 15 y 26 de la Ley Orgánica de Prevención, Condiciones y Medio ambiente de Trabajo (LOPCYMAT)",Ejecutivo,Ministerio del Poder Popular para el Proceso Social de Trabajo,"Instituto Nacional de Prevención, Salud y Seguridad Laborales (INPSASEL)",,,
,40944,14/07/2016,22/06/2016,Delegación de Firmas/Atribuciones,NERGIO ENRIQUE HERNANDEZ PEREIRA,,"Se le delega las atribuciones competentes otorgadas en el artículo 18, numerales 06, 09, 14, 15 y 26 de la Ley Orgánica de Prevención, Condiciones y Medio ambiente de Trabajo (LOPCYMAT)",Ejecutivo,Ministerio del Poder Popular para el Proceso Social de Trabajo,"Instituto Nacional de Prevención, Salud y Seguridad Laborales (INPSASEL)",,,
,40944,14/07/2016,22/06/2016,Delegación de Firmas/Atribuciones,CARLOS ISAIAS PEREZ ROZ,,"Se le delega las atribuciones competentes otorgadas en el artículo 18, numerales 06, 09, 14, 15 y 26 de la Ley Orgánica de Prevención, Condiciones y Medio ambiente de Trabajo (LOPCYMAT",Ejecutivo,Ministerio del Poder Popular para el Proceso Social de Trabajo,"Instituto Nacional de Prevención, Salud y Seguridad Laborales (INPSASEL)",,,
,40944,14/07/2016,22/06/2016,Delegación de Firmas/Atribuciones,RAFAEL ENRIQUE ZAMORA GONZALEZ,,"Se le delega las atribuciones competentes otorgadas en el artículo 18, numerales 06, 09, 14, 15 y 26 de la Ley Orgánica de Prevención, Condiciones y Medio ambiente de Trabajo (LOPCYMAT",Ejecutivo,Ministerio del Poder Popular para el Proceso Social de Trabajo,"Instituto Nacional de Prevención, Salud y Seguridad Laborales (INPSASEL)",,,
,40944,14/07/2016,22/06/2016,Nombramiento / Designación,PEDRO LUIS RIVAS GARCIA,,"Se le delega las atribuciones competentes otorgadas en el artículo 18, numerales 06, 09, 14, 15 y 26 de la Ley Orgánica de Prevención, Condiciones y Medio ambiente de Trabajo (LOPCYMAT)",Ejecutivo,Ministerio del Poder Popular para el Proceso Social de Trabajo,"Instituto Nacional de Prevención, Salud y Seguridad Laborales (INPSASEL)",,,
,40944,14/07/2016,22/06/2016,Nombramiento / Designación,JOSE GREGORIO CHIRINOS VERGARA,,"Se le delega las atribuciones competentes otorgadas en el artículo 18, numerales 06, 09, 14, 15 y 26 de la Ley Orgánica de Prevención, Condiciones y Medio ambiente de Trabajo (LOPCYMAT)",Ejecutivo,Ministerio del Poder Popular para el Proceso Social de Trabajo,"Instituto Nacional de Prevención, Salud y Seguridad Laborales (INPSASEL)",,,
,40944,14/07/2016,22/06/2016,Nombramiento / Designación,MAURICIO JOSE REPILLOZA,,"Se le delega las atribuciones competentes otorgadas en el artículo 18, numerales 06, 09, 14, 15 y 26 de la Ley Orgánica de Prevención, Condiciones y Medio ambiente de Trabajo (LOPCYMAT)",Ejecutivo,Ministerio del Poder Popular para el Proceso Social de Trabajo,"Instituto Nacional de Prevención, Salud y Seguridad Laborales (INPSASEL)",,,
,40944,14/07/2016,22/06/2016,Nombramiento / Designación,RICARDO JOSE RODRIGUEZ PEÑA,,"Se le delega las atribuciones competentes otorgadas en el artículo 18, numerales 06, 09, 14, 15 y 26 de la Ley Orgánica de Prevención, Condiciones y Medio ambiente de Trabajo (LOPCYMAT)",Ejecutivo,Ministerio del Poder Popular para el Proceso Social de Trabajo,"Instituto Nacional de Prevención, Salud y Seguridad Laborales (INPSASEL)",,,
,40944,14/07/2016,22/06/2016,Nombramiento / Designación,JOSE ANASTACIO ROJAS FUENTES,,"Se le delega las atribuciones competentes otorgadas en el artículo 18, numerales 06, 09, 14, 15 y 26 de la Ley Orgánica de Prevención, Condiciones y Medio ambiente de Trabajo (LOPCYMAT)",Ejecutivo,Ministerio del Poder Popular para el Proceso Social de Trabajo,"Instituto Nacional de Prevención, Salud y Seguridad Laborales (INPSASEL)",,,
,40944,14/07/2016,22/06/2016,Nombramiento / Designación,CARMEN ELENA REQUENA,,"Se le delega las atribuciones competentes otorgadas en el artículo 18, numerales 06, 09, 14, 15 y 26 de la Ley Orgánica de Prevención, Condiciones y Medio ambiente de Trabajo (LOPCYMAT)",Ejecutivo,Ministerio del Poder Popular para el Proceso Social de Trabajo,"Instituto Nacional de Prevención, Salud y Seguridad Laborales (INPSASEL)",,,
,40944,14/07/2016,27/04/2016,Nombramiento / Designación,ZAUDY VERONICA AGUIAR MONTERO,Coordinador Regional de Salud,,Ejecutivo,Ministerio del Poder Popular para el Proceso Social de Trabajo,"Instituto Nacional de Prevención, Salud y Seguridad Laborales (INPSASEL)",Gerencia General,Gerencia Estadal de Salud de los Trabajadores (GERASAT),Estado Portuguesa
,40944,14/07/2016,27/04/2016,Nombramiento / Designación,ZAUDY VERONICA AGUIAR MONTERO,Coordinador Regional de Salud,,Ejecutivo,Ministerio del Poder Popular para el Proceso Social de Trabajo,"Instituto Nacional de Prevención, Salud y Seguridad Laborales (INPSASEL)",Gerencia General,Gerencia Estadal de Salud de los Trabajadores (GERASAT),Estado Cojedes
,40944,14/07/2016,27/04/2016,Nombramiento / Designación,DARWIN JOSE MARIÑO COROBO,Coordinador Regional de Salud,,Ejecutivo,Ministerio del Poder Popular para el Proceso Social de Trabajo,"Instituto Nacional de Prevención, Salud y Seguridad Laborales (INPSASEL)",Gerencia General,Gerencia Estadal de Salud de los Trabajadores (GERASAT),Estado Cojedes
,40944,14/07/2016,27/04/2016,Nombramiento / Designación,DARWIN JOSE MARIÑO COROBO,Coordinador Regional de Salud,,Ejecutivo,Ministerio del Poder Popular para el Proceso Social de Trabajo,"Instituto Nacional de Prevención, Salud y Seguridad Laborales (INPSASEL)",Gerencia General,Gerencia Estadal de Salud de los Trabajadores (GERASAT),Estado Portuguesa
,40944,14/07/2016,27/04/2016,Nombramiento / Designación,JOSE RICARDO FERRER,Coordinador Regional de Salud,,Ejecutivo,Ministerio del Poder Popular para el Proceso Social de Trabajo,"Instituto Nacional de Prevención, Salud y Seguridad Laborales (INPSASEL)",Gerencia General,Gerencia Estadal de Salud de los Trabajadores (GERASAT),Estado Portuguesa
,40944,14/07/2016,27/04/2016,Nombramiento / Designación,JOSE RICARDO FERRER,Coordinador Regional de Salud,,Ejecutivo,Ministerio del Poder Popular para el Proceso Social de Trabajo,"Instituto Nacional de Prevención, Salud y Seguridad Laborales (INPSASEL)",Gerencia General,Gerencia Estadal de Salud de los Trabajadores (GERASAT),Estado Cojedes
,40944,14/07/2016,23/05/2016,Nombramiento / Designación,YHADIR JOANYS SUAREZ GAVIDIA,Adjunto,,Ejecutivo,Ministerio del Poder Popular para el Proceso Social de Trabajo,"Instituto Nacional de Prevención, Salud y Seguridad Laborales (INPSASEL)",Presidencia,Oficina de Recursos Humanos,
,40944,14/07/2016,21/06/2016,Nombramiento / Designación,LUIS ALBERTO OSUNA PRADO,Director General,,Ejecutivo,Ministerio del Poder Popular de Petróleo,Despacho del Ministro,Oficina de Regiones,Dirección Regional Barinas,
,40944,14/07/2016,21/06/2016,Delegación de Firmas/Atribuciones,LUIS ALBERTO OSUNA PRADO,Director General,"Se le delega la atribución para firmar los oficios de respuesta a funcionarios subalterno, administrativos, judiciales o municipales de los Estados y del Distrito Capital, la firma de circulares, comunicaciones y avisos oficiales emanados de la Dirección Regional Barinas, entre otras.",Ejecutivo,Ministerio del Poder Popular de Petróleo,Despacho del Ministro,Oficina de Regiones,Dirección Regional Barinas,
,40944,14/07/2016,21/06/2016,Nombramiento / Designación,PEDRO ANTONIO RODRIGUEZ GALEO,Director General,,Ejecutivo,Ministerio del Poder Popular de Petróleo,Despacho del Ministro,Oficina de Regiones,Dirección Regional Zona Central,
,40944,14/07/2016,21/06/2016,Delegación de Firmas/Atribuciones,PEDRO ANTONIO RODRIGUEZ GALEO,Director General,"Se le delega la atribución para firmar los oficios de respuesta a funcionarios subalterno, administrativos, judiciales o municipales de los Estados y del Distrito Capital, la firma de circulares, comunicaciones y avisos oficiales emanados de la Dirección Regional Barinas, entre otras",Ejecutivo,Ministerio del Poder Popular de Petróleo,Despacho del Ministro,Oficina de Regiones,Dirección Regional Zona Central,
,40944,14/07/2016,04/07/2016,Nombramiento / Designación,YAZMIN DEL CARMEN RAMIREZ,Director General de Economía del Gas,,Ejecutivo,Ministerio del Poder Popular de Petróleo,Viceministerio de Gas,,,
,40944,14/07/2016,04/07/2016,Delegación de Firmas/Atribuciones,YAZMIN DEL CARMEN RAMIREZ,Director General de Economía del Gas,"Se le delega la atribución para firmar los oficios de respuesta a funcionarios subalterno, administrativos, judiciales o municipales de los Estados y del Distrito Capital, la firma de circulares, comunicaciones y avisos oficiales emanados de la Dirección General de la Economía del Gas, entre otras",Ejecutivo,Ministerio del Poder Popular de Petróleo,Viceministerio de Gas,,,
,40944,14/07/2016,13/07/2016,Nombramiento / Designación,IRAIMA DEL VALLE YANEZ COLON,Director General,,Ejecutivo,Ministerio del Poder Popular para los Pueblos Indígenas,Territorios Comunales Indigenas,"2-Valles, Sabanas y Tepuyes",,
,40944,14/07/2016,13/07/2016,Delegación de Firmas/Atribuciones,IRAIMA DEL VALLE YANEZ COLON,Director General,"Se le delega la atribución para firmar la correspondencia inherente a su Dirección, las circulares y oficios",Ejecutivo,Ministerio del Poder Popular para los Pueblos Indígenas,Territorios Comunales Indigenas,"2-Valles, Sabanas y Tepuyes",,
,40944,14/07/2016,13/07/2016,Nombramiento / Designación,LUIS EDUARDO SALAZAR VALDIVIESO,Consultor Jurídico,,Ejecutivo,Ministerio del Poder Popular de Desarrollo Minero Ecológico,Despacho del Ministro,,,
,40944,14/07/2016,13/07/2016,Nombramiento / Designación,JANETTE CAROLINA VILLANUEVA ESPIN,Director General,,Ejecutivo,Ministerio del Poder Popular de Desarrollo Minero Ecológico,Despacho del Ministro,Oficina del Sistema de Información Minera,,
,40944,14/07/2016,21/06/2016,Decisiones,,,"Se dicta la sentencia que declara que hasta tanto se conformen los Colegios Electorales Judiciales, o hasta que la Sala Plena del Tribunal Supremo de Justicia efectúe la designación correspondiente, en ejecución de la Disposición Transitoria Primera del Código de Ética del Juez Venezolano, la Corte Disciplinaria Judicial estará conformada de la manera expuesta en esta sentencia.",Judicial,Tribunal Supremo de Justicia (TSJ),Sala Constitucional,,,
,40944,14/07/2016,12/07/2016,Corrección de error material,,,"Se corrige el error material de la Resolución N°0093 de fecha 22 de junio de 2016, publicada en Gaceta Oficial N° 40.937 del 04 de julio de 2016, donde dice :cédula de identidad N° 13286239, debe decir : cédula de identidad N° 13286039",Judicial,Tribunal Supremo de Justicia (TSJ),Sala Plena,Comisiones/Comités,,
,40944,14/07/2016,11/07/2016,Nombramiento / Designación,ERICK LEONARDO GUTIERREZ GARCIA,Especialista de Área,El ciudadano esta adscrito a la Coordinación II,Judicial,Tribunal Supremo de Justicia (TSJ),Sala Plena,Comisiones/Comités,,
,40944,14/07/2016,04/07/2016,Nombramiento / Designación,YRIS ADRIANA OVALLES ANDRADE,Jefe,,Judicial,Tribunal Supremo de Justicia (TSJ),Sala Plena,Dirección Ejecutiva de la Magistratura (DEM),Direcciones Regionales,Dirección Administrativa Regional del estado Táchira
,6239,13/07/2016,13/07/2016,"Normativas (Reglamentos internos, etc)",,,Adoptar el texto de la Decisión N:17/02 aprobada el 6/12/2002,Ejecutivo,Ministerio del Poder Popular para Relaciones Exteriores,Despacho del Canciller,,,
,6239,13/07/2016,13/07/2016,"Normativas (Reglamentos internos, etc)",,,Adoptar el texto de la Decisión N:19/10 del Mercosur aprobada el 8 de agosto de 2010,Ejecutivo,Ministerio del Poder Popular para Relaciones Exteriores,Despacho del Canciller,,,
,6239,13/07/2016,26/04/2016,"Normativas (Reglamentos internos, etc)",,,Se aprueba la incorporación al Ordenamiento Jurídico Nacional de la Resolución N:16/96 Normas para el Tránsito de Animales a través del Territorio de uno de los o entre los estados partes de acuerdo con las condiciones epidemiológicas de las zonas y países de procedencia y destino del MERCOSUR,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Despacho del Ministro,,,
,6239,13/07/2016,26/04/2016,"Normativas (Reglamentos internos, etc)",,,"Se aprueba la incorporación al ordenamiento jurídico nacional de la resolución N:17/98 Requisitos Zoosanitarios del MERCOSUR para la importación de animales, semen, embriones y huevos fértiles desde terceros países",Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Despacho del Ministro,,,
,6239,13/07/2016,26/04/2016,"Normativas (Reglamentos internos, etc)",,,Se aprueba la incorporación al ordenamiento jurídico nacional de la resolución N:07/00 Fe de erratas de la RES.GMC N:73/99 Requisitos y nóminas de Laboratorios de Alternativa del MERCOSUR para diagnóstico de Enfermedades Animales,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Despacho del Ministro,,,
,6239,13/07/2016,26/04/2016,"Normativas (Reglamentos internos, etc)",,,Se aprueba la incorporación al ordenamiento jurídico nacional de la resolución N:07/09 Requisitos Zoosanitarios de los estado partes para importación de ovinos y caprinos para faena inmediata del MERCOSUR,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Despacho del Ministro,,,
,6239,13/07/2016,26/04/2016,"Normativas (Reglamentos internos, etc)",,,Aprobar la incorporación al Ordenamiento Jurídico Nacional de la Resolución N:11/12 Requisitos Zoosanitarios de los Estados Partes para la Importación de Abejas Reinas y Productos Apícolas del Mercosur,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Despacho del Ministro,,,
,6239,13/07/2016,26/04/2016,"Normativas (Reglamentos internos, etc)",,,Aprobar la incorporación al ordenamiento jurídico Nacional de la resolución N:13/14 Requisitos Zoosanitarios de los Estados Partes para la importación de Semen Equino Congelado del MERCOSUR,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Despacho del Ministro,,,
,40943,13/07/2016,12/07/2016,Nombramiento / Designación,EFRAIN DE LOURDES VELASCO LUGO,Presidente,,Ejecutivo,Ministerio del Poder Popular para Transporte Acuático y Aéreo,Bolivariana de Puertos (BOLIPUERTOS) S.A,,,
,6239,13/07/2016,26/04/2016,"Normativas (Reglamentos internos, etc)",,,Aprobar la incorporación al ordenamiento jurídico nacional de la resolución N:19/07 Requisitos Zoosanitarios para importación definitiva o para reproducción de Equipos desde Terceros Países,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Despacho del Ministro,,,
,40943,13/07/2016,12/07/2016,Creación/Conformación,,,"Se crea la Región Estratégica de Defensa Integral Capital (REDI CAPITAL), definida por el Distrito Capital y los estados: Vargas y Miranda, como espacio geográfico delimitado en los cuales el Ejecutivo Nacional efectuará la coordinación, planificación, ejecución y seguimiento de las Políticas Públicas Nacionales...",Ejecutivo,Vicepresidencia de la República,,,,
,40943,13/07/2016,17/07/2016,Nombramiento / Designación,MILEYDI ALEXANDRA GALAN CARRILLO,Jefe de Departamento de Bienes Nacionales,,Ejecutivo,Ministerio del Poder Popular del Despacho de la Presidencia,Instituto Nacional de Servicios Sociales (INASS),Presidencia,Oficina de Administración,
,40943,13/07/2016,25/04/2016,Nombramiento / Designación,CARMEN LOURDES FIGUERA BOLIVAR,Miembro Principal,,Ejecutivo,Ministerio del Poder Popular del Despacho de la Presidencia y Seguimiento de la Gestión de Gobierno,Viceministerio de la Suprema Felicidad Social del Pueblo,Misión Cultura,Fundación Musical Simón Bolivar,Comisiones/Comités
,6239,13/07/2016,26/04/2016,"Normativas (Reglamentos internos, etc)",,,Aprobar la incorporación al ordenamiento jurídico nacional de la resolución N: 21/07 Requisitos Zoosanitario del MERCOSUR para importación temporal de équidos desde terceros países,Ejecutivo,Ministerio del Poder Popular para la Agricultura Productiva y Tierras,Despacho del Ministro,,,
,40943,13/07/2016,25/04/2016,Nombramiento / Designación,YAJAIRA JOSEFINA RODRIGUEZ,Miembro Suplente,,Ejecutivo,Ministerio del Poder Popular del Despacho de la Presidencia y Seguimiento de la Gestión de Gobierno,Viceministerio de la Suprema Felicidad Social del Pueblo,Misión Cultura,Fundación Musical Simón Bolivar,Comisiones/Comités
,40943,13/07/2016,25/04/2016,Nombramiento / Designación,INES ELENA ALIZO CENTENO,Miembro Principal,,Ejecutivo,Ministerio del Poder Popular del Despacho de la Presidencia y Seguimiento de la Gestión de Gobierno,Viceministerio de la Suprema Felicidad Social del Pueblo,Misión Cultura,Fundación Musical Simón Bolivar,Comisiones/Comités
,40943,13/07/2016,25/04/2016,Nombramiento / Designación,ANGEL AUGUSTO FLORES GUEVARA,Miembro Suplente,,Ejecutivo,Ministerio del Poder Popular del Despacho de la Presidencia y Seguimiento de la Gestión de Gobierno,Viceministerio de la Suprema Felicidad Social del Pueblo,Misión Cultura,Fundación Musical Simón Bolivar,Comisiones/Comités
,40943,13/07/2016,25/04/2016,Nombramiento / Designación,OSCAR JOSE GUZMAN HERNANDEZ,Miembro Principal,,Ejecutivo,Ministerio del Poder Popular del Despacho de la Presidencia y Seguimiento de la Gestión de Gobierno,Viceministerio de la Suprema Felicidad Social del Pueblo,Misión Cultura,Fundación Musical Simón Bolivar,Comisiones/Comités
